"","indicat","time","lat","lon","alt","head","speed","equip","reg","plan_dep","plan_arr","real_arr","id_iata","id_icao"
"419",912912767,2024-07-31 13:26:35,-24.18398,-46.58615,15925,57,314,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"420",912912767,2024-07-31 13:26:38,-24.18155,-46.58183,15875,58,313,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"421",912912767,2024-07-31 13:26:41,-24.17933,-46.57773,15825,58,312,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"422",912912767,2024-07-31 13:26:44,-24.17711,-46.57369,15800,58,310,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"423",912912767,2024-07-31 13:26:47,-24.175,-46.56998,15750,59,309,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"424",912912767,2024-07-31 13:26:51,-24.17253,-46.5654,15700,59,307,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"425",912912767,2024-07-31 13:26:54,-24.17033,-46.56143,15675,59,305,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"426",912912767,2024-07-31 13:26:57,-24.16815,-46.55747,15625,59,304,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"427",912912767,2024-07-31 13:27:30,-24.14455,-46.51497,15025,58,294,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"428",912912767,2024-07-31 13:27:59,-24.12425,-46.47839,14700,59,274,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"429",912912767,2024-07-31 13:28:33,-24.10261,-46.439,13950,58,267,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"430",912912767,2024-07-31 13:28:42,-24.09614,-46.42879,13750,49,266,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"431",912912767,2024-07-31 13:28:45,-24.09352,-46.42593,13675,43,264,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"432",912912767,2024-07-31 13:28:48,-24.09069,-46.42345,13625,36,263,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"433",912912767,2024-07-31 13:28:52,-24.08734,-46.42123,13575,29,262,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"434",912912767,2024-07-31 13:28:55,-24.08405,-46.41957,13550,23,260,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"435",912912767,2024-07-31 13:28:58,-24.08017,-46.41812,13500,18,258,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"436",912912767,2024-07-31 13:29:01,-24.07672,-46.41719,13450,13,257,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"437",912912767,2024-07-31 13:29:04,-24.07319,-46.41661,13400,9,255,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"438",912912767,2024-07-31 13:29:07,-24.06967,-46.41627,13350,4,253,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"439",912912767,2024-07-31 13:29:10,-24.06616,-46.41625,13325,4,253,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"440",912912767,2024-07-31 13:29:13,-24.06267,-46.41647,13300,354,251,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"441",912912767,2024-07-31 13:29:16,-24.05922,-46.41703,13275,351,250,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"442",912912767,2024-07-31 13:29:19,-24.05539,-46.41795,13225,347,249,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"443",912912767,2024-07-31 13:29:22,-24.05205,-46.4191,13200,341,249,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"444",912912767,2024-07-31 13:29:25,-24.04884,-46.42049,13150,338,249,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"445",912912767,2024-07-31 13:29:28,-24.04633,-46.42176,13125,334,249,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"446",912912767,2024-07-31 13:29:31,-24.04312,-46.42385,13075,329,249,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"447",912912767,2024-07-31 13:29:35,-24.03978,-46.42644,13025,323,247,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"448",912912767,2024-07-31 13:29:37,-24.03748,-46.42859,13000,320,247,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"449",912912767,2024-07-31 13:29:40,-24.03497,-46.43117,12950,316,247,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"450",912912767,2024-07-31 13:29:44,-24.03217,-46.43413,12900,315,248,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"451",912912767,2024-07-31 13:29:46,-24.03017,-46.4362,12875,315,248,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"452",912912767,2024-07-31 13:29:50,-24.02737,-46.43916,12825,315,247,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"453",912912767,2024-07-31 13:29:53,-24.02472,-46.44196,12775,315,247,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"454",912912767,2024-07-31 13:29:55,-24.02291,-46.44387,12750,315,247,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"455",912912767,2024-07-31 13:29:59,-24.01978,-46.44719,12700,315,247,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"456",912912767,2024-07-31 13:30:02,-24.01749,-46.44963,12675,315,247,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"457",912912767,2024-07-31 13:30:34,-23.99153,-46.47797,12250,314,245,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"458",912912767,2024-07-31 13:31:04,-23.967,-46.50472,11850,315,243,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"459",912912767,2024-07-31 13:31:19,-23.95504,-46.51777,11675,314,243,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"460",912912767,2024-07-31 13:31:35,-23.94303,-46.53109,11475,314,242,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"461",912912767,2024-07-31 13:31:50,-23.9312,-46.54414,11275,314,241,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"462",912912767,2024-07-31 13:32:05,-23.91915,-46.55747,11100,314,240,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"463",912912767,2024-07-31 13:32:20,-23.90707,-46.57059,10900,315,238,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"464",912912767,2024-07-31 13:32:35,-23.89531,-46.58327,10700,315,236,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"465",912912767,2024-07-31 13:32:50,-23.88373,-46.59602,10525,314,236,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"466",912912767,2024-07-31 13:33:06,-23.87185,-46.60903,10325,314,235,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"467",912912767,2024-07-31 13:33:21,-23.86015,-46.62145,10150,317,234,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"468",912912767,2024-07-31 13:33:33,-23.84974,-46.63038,9975,325,234,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"469",912912767,2024-07-31 13:33:36,-23.84718,-46.63219,9950,326,234,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"470",912912767,2024-07-31 13:33:39,-23.84382,-46.63448,9900,327,235,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"471",912912767,2024-07-31 13:33:42,-23.84126,-46.63624,9850,328,234,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"472",912912767,2024-07-31 13:33:45,-23.8385,-46.63808,9825,328,234,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"473",912912767,2024-07-31 13:33:47,-23.83626,-46.63961,9775,328,234,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"474",912912767,2024-07-31 13:33:51,-23.83333,-46.64159,9725,328,233,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"475",912912767,2024-07-31 13:33:54,-23.83035,-46.64357,9700,328,233,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"476",912912767,2024-07-31 13:34:09,-23.81682,-46.65298,9500,326,229,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"477",912912767,2024-07-31 13:34:21,-23.80588,-46.66075,9325,326,226,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"478",912912767,2024-07-31 13:34:36,-23.79282,-46.67002,9125,326,221,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"479",912912767,2024-07-31 13:34:51,-23.77968,-46.67928,9000,327,221,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"480",912912767,2024-07-31 13:35:04,-23.76883,-46.68692,9000,327,220,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"481",912912767,2024-07-31 13:35:19,-23.75575,-46.69604,9000,327,220,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"482",912912767,2024-07-31 13:35:32,-23.74525,-46.70334,9000,327,220,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"483",912912767,2024-07-31 13:35:47,-23.73196,-46.71257,9000,327,220,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"484",912912767,2024-07-31 13:35:59,-23.72148,-46.72029,9000,322,219,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"485",912912767,2024-07-31 13:36:02,-23.7193,-46.72252,9000,313,216,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"486",912912767,2024-07-31 13:36:05,-23.71729,-46.72521,9000,306,213,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"487",912912767,2024-07-31 13:36:09,-23.71564,-46.72816,9000,298,212,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"488",912912767,2024-07-31 13:36:12,-23.71445,-46.73107,9000,291,212,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"489",912912767,2024-07-31 13:36:15,-23.71352,-46.73434,9000,286,212,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"490",912912767,2024-07-31 13:36:18,-23.71297,-46.73729,9000,283,212,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"491",912912767,2024-07-31 13:36:21,-23.71241,-46.74066,9000,279,212,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"492",912912767,2024-07-31 13:36:24,-23.71198,-46.74382,9000,278,211,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"493",912912767,2024-07-31 13:36:27,-23.71152,-46.74698,9000,278,210,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"494",912912767,2024-07-31 13:36:30,-23.71106,-46.7503,9000,278,210,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"495",912912767,2024-07-31 13:36:33,-23.71065,-46.75349,9000,278,210,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"496",912912767,2024-07-31 13:36:36,-23.71019,-46.75679,9000,278,209,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"497",912912767,2024-07-31 13:36:39,-23.70975,-46.75994,9000,278,209,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"498",912912767,2024-07-31 13:36:55,-23.70752,-46.77585,9000,278,211,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"499",912912767,2024-07-31 13:37:10,-23.70519,-46.79191,9000,278,211,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"500",912912767,2024-07-31 13:37:23,-23.70328,-46.80539,9000,278,211,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"501",912912767,2024-07-31 13:37:37,-23.70109,-46.82093,9000,278,209,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"502",912912767,2024-07-31 13:37:53,-23.69877,-46.83715,9000,278,208,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"503",912912767,2024-07-31 13:38:07,-23.69667,-46.85176,9000,278,209,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"504",912912767,2024-07-31 13:38:20,-23.69472,-46.86528,8925,279,209,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"505",912912767,2024-07-31 13:38:35,-23.69248,-46.88094,8725,278,210,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"506",912912767,2024-07-31 13:38:50,-23.69019,-46.89723,8525,278,213,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"507",912912767,2024-07-31 13:39:06,-23.68794,-46.91345,8350,278,215,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"508",912912767,2024-07-31 13:39:17,-23.6852,-46.92561,8275,291,214,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"509",912912767,2024-07-31 13:39:21,-23.68354,-46.92934,8200,297,214,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"510",912912767,2024-07-31 13:39:23,-23.68219,-46.93147,8175,301,214,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"511",912912767,2024-07-31 13:39:27,-23.67996,-46.93453,8125,308,215,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"512",912912767,2024-07-31 13:39:30,-23.67787,-46.93685,8050,314,215,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"513",912912767,2024-07-31 13:39:33,-23.6753,-46.93935,8000,317,216,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"514",912912767,2024-07-31 13:39:36,-23.67334,-46.94122,7950,319,217,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"515",912912767,2024-07-31 13:39:39,-23.6707,-46.9436,7900,319,218,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"516",912912767,2024-07-31 13:39:42,-23.66851,-46.94562,7850,320,218,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"517",912912767,2024-07-31 13:39:46,-23.66583,-46.94799,7800,320,219,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"518",912912767,2024-07-31 13:39:48,-23.66348,-46.95013,7750,320,220,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"519",912912767,2024-07-31 13:39:52,-23.66116,-46.95226,7700,319,220,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"520",912912767,2024-07-31 13:39:55,-23.65865,-46.95455,7650,319,220,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"521",912912767,2024-07-31 13:39:57,-23.65659,-46.95645,7600,319,221,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"522",912912767,2024-07-31 13:40:13,-23.64409,-46.96671,7350,330,218,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"523",912912767,2024-07-31 13:40:16,-23.64132,-46.96806,7300,336,218,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"524",912912767,2024-07-31 13:40:19,-23.63825,-46.9692,7250,342,218,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"525",912912767,2024-07-31 13:40:21,-23.63571,-46.96986,7200,345,218,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"526",912912767,2024-07-31 13:40:25,-23.63234,-46.9706,7125,348,218,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"527",912912767,2024-07-31 13:40:28,-23.6293,-46.97118,7075,349,218,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"528",912912767,2024-07-31 13:40:31,-23.62651,-46.97169,7025,350,218,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"529",912912767,2024-07-31 13:40:33,-23.62391,-46.97215,7000,350,218,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"530",912912767,2024-07-31 13:40:37,-23.62006,-46.97266,6925,353,219,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"531",912912767,2024-07-31 13:40:40,-23.61702,-46.97272,6875,358,219,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"532",912912767,2024-07-31 13:40:43,-23.61376,-46.97246,6825,5,219,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"533",912912767,2024-07-31 13:40:46,-23.61092,-46.9721,6775,7,220,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"534",912912767,2024-07-31 13:40:49,-23.60788,-46.97154,6725,9,221,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"535",912912767,2024-07-31 13:40:52,-23.60482,-46.97096,6675,9,222,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"536",912912767,2024-07-31 13:40:53,-23.60381,-46.97078,6650,10,222,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"537",912912767,2024-07-31 13:40:57,-23.60036,-46.97008,6600,10,223,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"538",912912767,2024-07-31 13:41:00,-23.59726,-46.9695,6550,10,223,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"539",912912767,2024-07-31 13:41:03,-23.59421,-46.96888,6500,10,224,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"540",912912767,2024-07-31 13:41:06,-23.59113,-46.96828,6450,10,224,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"541",912912767,2024-07-31 13:41:09,-23.58807,-46.96769,6425,10,223,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"542",912912767,2024-07-31 13:41:24,-23.57268,-46.96457,6225,10,215,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"543",912912767,2024-07-31 13:41:39,-23.5584,-46.96167,6075,10,206,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"544",912912767,2024-07-31 13:41:54,-23.54426,-46.95872,5975,10,196,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"545",912912767,2024-07-31 13:42:06,-23.53404,-46.95671,5950,10,185,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"546",912912767,2024-07-31 13:42:21,-23.52164,-46.95384,5900,17,173,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"547",912912767,2024-07-31 13:42:24,-23.51944,-46.95282,5900,25,172,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"548",912912767,2024-07-31 13:42:27,-23.5174,-46.9515,5875,34,171,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"549",912912767,2024-07-31 13:42:31,-23.51544,-46.94977,5875,41,170,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"550",912912767,2024-07-31 13:42:33,-23.51391,-46.94804,5875,49,171,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"551",912912767,2024-07-31 13:42:37,-23.51242,-46.94575,5850,58,172,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"552",912912767,2024-07-31 13:42:39,-23.51134,-46.94343,5850,64,173,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"553",912912767,2024-07-31 13:42:42,-23.51042,-46.94097,5825,69,174,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"554",912912767,2024-07-31 13:42:46,-23.50964,-46.93849,5825,71,175,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"555",912912767,2024-07-31 13:42:48,-23.50897,-46.93593,5800,74,175,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"556",912912767,2024-07-31 13:42:51,-23.50842,-46.93354,5800,75,176,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"557",912912767,2024-07-31 13:42:55,-23.50795,-46.93074,5775,79,175,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"558",912912767,2024-07-31 13:42:57,-23.50763,-46.92845,5750,80,176,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"559",912912767,2024-07-31 13:43:01,-23.5072,-46.92551,5725,82,174,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"560",912912767,2024-07-31 13:43:04,-23.50694,-46.92291,5700,82,174,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"561",912912767,2024-07-31 13:43:07,-23.50662,-46.92011,5700,83,174,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"562",912912767,2024-07-31 13:43:10,-23.50639,-46.91766,5675,83,173,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"563",912912767,2024-07-31 13:43:13,-23.50607,-46.91457,5650,83,173,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"564",912912767,2024-07-31 13:43:16,-23.50584,-46.91212,5650,83,173,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"565",912912767,2024-07-31 13:43:28,-23.50465,-46.90143,5600,82,172,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"566",912912767,2024-07-31 13:43:43,-23.5032,-46.88853,5525,82,172,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"567",912912767,2024-07-31 13:43:58,-23.50177,-46.87567,5475,83,171,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"568",912912767,2024-07-31 13:44:13,-23.50041,-46.86284,5400,82,171,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"569",912912767,2024-07-31 13:44:29,-23.49889,-46.84965,5325,82,171,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"570",912912767,2024-07-31 13:44:44,-23.49724,-46.83685,5250,81,170,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"571",912912767,2024-07-31 13:44:56,-23.49591,-46.82688,5200,81,169,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"572",912912767,2024-07-31 13:45:11,-23.49426,-46.81339,5150,83,169,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"573",912912767,2024-07-31 13:45:20,-23.49413,-46.80655,5100,92,171,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"574",912912767,2024-07-31 13:45:23,-23.4944,-46.80328,5075,95,171,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"575",912912767,2024-07-31 13:45:26,-23.49481,-46.80071,5050,99,172,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"576",912912767,2024-07-31 13:45:29,-23.49519,-46.7985,5025,101,172,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"577",912912767,2024-07-31 13:45:33,-23.49594,-46.7955,4975,105,172,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"578",912912767,2024-07-31 13:45:35,-23.49659,-46.79316,4950,106,172,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"579",912912767,2024-07-31 13:45:39,-23.49738,-46.79032,4925,106,172,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"580",912912767,2024-07-31 13:45:42,-23.49803,-46.78782,4900,106,171,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"581",912912767,2024-07-31 13:45:44,-23.49861,-46.78568,4875,106,170,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"582",912912767,2024-07-31 13:45:48,-23.49939,-46.78273,4825,105,170,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"583",912912767,2024-07-31 13:45:51,-23.49994,-46.78055,4800,105,170,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"584",912912767,2024-07-31 13:45:54,-23.50067,-46.77779,4775,105,170,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"585",912912767,2024-07-31 13:46:03,-23.50246,-46.7705,4700,105,170,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"586",912912767,2024-07-31 13:46:12,-23.50446,-46.76315,4625,106,168,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"587",912912767,2024-07-31 13:46:21,-23.50637,-46.75568,4525,105,166,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"588",912912767,2024-07-31 13:46:30,-23.50822,-46.74807,4450,104,165,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"589",912912767,2024-07-31 13:46:39,-23.51028,-46.74109,4375,110,165,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"590",912912767,2024-07-31 13:46:42,-23.51149,-46.73854,4350,116,166,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"591",912912767,2024-07-31 13:46:45,-23.5128,-46.73644,4325,126,168,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"592",912912767,2024-07-31 13:46:48,-23.51437,-46.73452,4300,132,169,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"593",912912767,2024-07-31 13:46:51,-23.516,-46.73289,4250,138,170,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"594",912912767,2024-07-31 13:46:55,-23.518,-46.73126,4225,142,171,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"595",912912767,2024-07-31 13:46:57,-23.52003,-46.72985,4200,148,172,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"596",912912767,2024-07-31 13:47:01,-23.5221,-46.72852,4175,148,171,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"597",912912767,2024-07-31 13:47:04,-23.52415,-46.7272,4150,149,169,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"598",912912767,2024-07-31 13:47:06,-23.52615,-46.72592,4125,149,167,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"599",912912767,2024-07-31 13:47:09,-23.52809,-46.72461,4100,148,162,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"600",912912767,2024-07-31 13:47:13,-23.53011,-46.72326,4075,148,160,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"601",912912767,2024-07-31 13:47:16,-23.53189,-46.72211,4050,148,159,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"602",912912767,2024-07-31 13:47:19,-23.53402,-46.72068,4025,148,157,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"603",912912767,2024-07-31 13:47:22,-23.5356,-46.71961,4000,148,156,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
